Name,Cation,Anion,Alkyl Chain,Functional Group,Heat Capacity (J/mol·K),Density (kg/m³),Toxicity (IC50 in mM),Solubility (g/L),Hydrophobicity (logP),Viscosity (Pa·s),Pareto Score,In ILThermo
N-(3-aminooctyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Octyl,Amino,933.2495734,1501.711756,20.43946014,1,4.81252,0.269299582,0.45012263,No
N-(2-hydroxyoctyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Octyl,Hydroxyl,912.5452012,1512.55985,25.63392922,1,3.82582,0.175400955,0.449592017,No
N-(2-hydroxynonyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Nonyl,Hydroxyl,924.1860072,1463.241143,34.00239342,1,4.21592,0.186077411,0.436675539,No
N-(3-aminononyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Nonyl,Amino,944.8903794,1453.331838,28.02485589,1,5.20262,0.28569154,0.438234057,No
N-(3-aminodecyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Decyl,Amino,956.5394884,1411.081848,18.39831704,1,5.59272,0.303081258,0.44919106,No
N-(2-hydroxydecyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Decyl,Hydroxyl,935.8351162,1420.195605,23.33012568,1,4.60602,0.197403731,0.449040718,No
N-(3-aminomethyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Methyl,Amino,714.9613408,1460.419445,26.49643823,1.161834243,0.4813,0.082378291,0.471646624,No
N-(2-hydroxymethyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Methyl,Hydroxyl,694.2569686,1480.031707,32.34892165,1.161834243,-0.5054,0.053654858,0.470086627,No
carboxyl-N-methyl-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Methyl,Carboxyl,696.8963773,1307.679293,64.7073218,1.161834243,0.0201,0.093046242,0.426381485,No
carbonyl-N-methyl-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Methyl,Carbonyl,661.5418219,1329.914558,55.96775672,1.161834243,0.1344,0.058105017,0.436893896,No
N-methyl-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Methyl,,601.5875884,1430.018831,55.96775672,1.161834243,0.3193,0.038860923,0.433950687,No
N-(3-aminoethyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Ethyl,Amino,722.8076267,1381.305266,25.14573915,1.309964451,0.8714,0.091873276,0.472211386,No
carboxyl-N-ethyl-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Ethyl,Carboxyl,704.7426632,1258.739601,61.94660575,1.309964451,0.4102,0.103770823,0.42831052,No
N-(2-hydroxyethyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Ethyl,Hydroxyl,702.1032545,1398.024331,30.87887746,1.309964451,-0.1153,0.059839158,0.470860091,No
N-(3-aminopropyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Propyl,Amino,735.2944254,1324.624434,28.02485589,1.476980794,1.2615,0.10246266,0.466754173,No
N-ethyl-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Ethyl,,609.4338743,1350.126074,52.80682057,1.309964451,0.7094,0.043340063,0.436942695,No
carbonyl-N-ethyl-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Ethyl,Carbonyl,669.3881079,1274.607995,52.80682057,1.309964451,0.5245,0.064802246,0.439465554,No
N-(2-hydroxypropyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Propyl,Hydroxyl,714.5900532,1339.208084,34.00239342,1.476980794,0.2748,0.066736266,0.465113622,No
N-(2-hydroxybutyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Butyl,Hydroxyl,726.2308592,1286.178351,30.94648913,1.665291195,0.6649,0.070798426,0.467509747,No
N-(3-aminobutyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Butyl,Amino,746.9352314,1273.291475,25.22621342,1.665291195,1.6516,0.108699445,0.468778187,No
N-(3-aminopentyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Pentyl,Amino,758.5843404,1230.879969,28.02485589,1,2.0417,0.115315856,0.463115132,No
N-(2-hydroxypentyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Pentyl,Hydroxyl,737.8799682,1242.413984,34.00239342,1,1.055,0.075107845,0.461526861,No
N-(2-hydroxyhexyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Hexyl,Hydroxyl,749.5290772,1205.647955,28.16522878,1,1.4451,0.079679574,0.467337797,No
N-(3-aminohexyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Hexyl,Amino,770.2334494,1195.216366,22.70705141,1,2.4318,0.122335001,0.468214626,No
N-(2-hydroxyheptyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Heptyl,Hydroxyl,761.1698832,1174.284597,34.00239342,1,1.8352,0.084529579,0.457489819,No
N-(3-aminoheptyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Heptyl,Amino,781.8742554,1164.767793,28.02485589,1,2.8219,0.129781393,0.45904344,No
N-(2-hydroxyoctyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Octyl,Hydroxyl,772.8189922,1147.283559,25.63392922,1,2.2253,0.089674798,0.466509047,No
N-(3-aminooctyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Octyl,Amino,793.5233644,1138.537049,20.43946014,1,3.212,0.137681038,0.467005265,No
N-(2-hydroxynonyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Nonyl,Hydroxyl,784.4597982,1123.728966,34.00239342,1,2.6154,0.095133201,0.453152331,No
N-(3-aminononyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Nonyl,Amino,805.1641704,1115.639816,28.02485589,1,3.6021,0.146061526,0.454681358,No
N-(2-hydroxydecyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Decyl,Hydroxyl,796.1089072,1103.062043,23.33012568,1,3.0055,0.10092385,0.465135154,No
N-(3-aminodecyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Decyl,Amino,816.8132794,1095.539896,18.39831704,1,3.9922,0.154952124,0.46526001,No
carbonyl-N-methyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Methyl,Carbonyl,544.0538779,1402.528905,38.17841312,1.568312185,2.1358,0.034164306,0.44606494,No
carbonyl-N-ethyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Ethyl,Carbonyl,551.9001639,1334.174117,35.99329732,1.768267051,2.5259,0.03810211,0.447562897,No
carboxyl-N-ethyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Ethyl,Carboxyl,587.2547192,1311.967697,47.58985666,1.768267051,2.4116,0.061014665,0.433240878,No
N-methyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Methyl,,484.0996444,1536.568552,38.17841312,1.568312185,2.3207,0.022849257,0.442541375,No
N-(2-hydroxymethyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Methyl,Hydroxyl,576.7690246,1586.383068,24.05812948,1.568312185,1.496,0.031547723,0.466015541,No
N-(3-aminomethyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Methyl,Amino,597.4733968,1563.367145,18.74952174,1.568312185,2.4827,0.048436387,0.46690891,No
N-(3-aminoethyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Ethyl,Amino,605.3196827,1462.502286,17.78089343,1.768267051,2.8728,0.054019203,0.467340475,No
carboxyl-N-methyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Methyl,Carboxyl,579.4084333,1371.431098,49.74066373,1.568312185,2.0215,0.054708877,0.431940737,No
N-(2-hydroxyethyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Ethyl,Hydroxyl,584.6153105,1481.691058,22.95011502,1.768267051,1.8861,0.035183938,0.466698449,No
N-ethyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Ethyl,,491.9459303,1432.955087,35.99329732,1.768267051,2.7108,0.02548288,0.444642087,No
N-(2-hydroxypropyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Propyl,Hydroxyl,597.1021092,1407.628181,25.30522777,1.993715533,2.2762,0.039239265,0.46224216,No
N-(3-aminopropyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Propyl,Amino,617.8064814,1391.169637,19.8464181,1.993715533,3.2629,0.060245497,0.463223579,No
carboxyl-N-propyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Propyl,Carboxyl,599.7415179,1268.586492,52.15406865,1.993715533,2.8017,0.068047262,0.425314403,No
carbonyl-N-propyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Propyl,Carbonyl,564.3869625,1284.997991,40.66805143,1.993715533,2.916,0.042493789,0.439588171,No
N-propyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Propyl,,504.432729,1361.193168,40.66805143,1.993715533,3.1009,0.028420056,0.437053492,No
N-(2-hydroxybutyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Butyl,Hydroxyl,608.7429152,1342.996734,21.09774538,2.247907987,2.6663,0.041627715,0.466377664,No
N-(3-aminobutyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Butyl,Amino,629.4472874,1328.646773,16.18674785,2.247907987,3.653,0.063912572,0.466592544,No
carboxyl-N-butyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Butyl,Carboxyl,611.3823239,1227.71909,44.4534229,2.247907987,3.1918,0.072189221,0.43370141,No
carbonyl-N-butyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Butyl,Carbonyl,576.0277685,1239.571657,32.86568697,2.247907987,3.3061,0.045080337,0.448188793,No
N-butyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Butyl,,516.073535,1298.774144,32.86568697,2.247907987,3.491,0.030149952,0.445944615,No
N-(2-hydroxymethyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Methyl,Hydroxyl,1031.73077,1849.138609,15.59062449,1.161834243,1.2553,0.248589587,0.474378123,No
N-(3-aminomethyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Methyl,Amino,1052.435142,1834.399717,11.64606415,1.161834243,2.242,0.381668799,0.473307311,No
carboxyl-N-methyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Methyl,Carboxyl,1034.370178,1668.280617,19.47434113,1.161834243,1.7808,0.431094734,0.468781748,No
carbonyl-N-methyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Methyl,Carbonyl,999.0156229,1706.667603,11.28800079,1.161834243,1.8951,0.269207725,0.478284623,No
N-methyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Methyl,,939.0613894,1830.603028,11.28800079,1.161834243,2.08,0.180047458,0.474936374,No
N-(2-hydroxyethyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Hydroxyl,1039.577056,1764.428868,14.87158073,1.309964451,1.6454,0.277242214,0.474195648,No
N-(3-aminoethyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Amino,1060.281428,1751.277572,11.04357035,1.309964451,2.6321,0.425660238,0.472941779,No
N-(2-hydroxypentyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Pentyl,Hydroxyl,620.3920242,1290.521221,25.30522777,1.349858808,3.0564,0.044161546,0.458988836,No
carboxyl-N-ethyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Carboxyl,1042.216464,1608.501218,18.63108055,1.309964451,2.1709,0.480783044,0.468338043,No
N-(3-aminopentyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Pentyl,Amino,641.0963964,1277.815769,19.8464181,1.349858808,4.0431,0.067802857,0.459906012,No
carbonyl-N-ethyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Carbonyl,1006.861909,1640.580462,10.64103956,1.309964451,2.2852,0.300236814,0.477687619,No
carboxyl-N-pentyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Pentyl,Carboxyl,623.0314329,1193.228012,52.15406865,1.349858808,3.5819,0.076583296,0.421347309,No
N-ethyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Ethyl,,946.9076753,1744.628633,10.64103956,1.309964451,2.4701,0.200799866,0.474679666,No
N-(2-hydroxypropyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Propyl,Hydroxyl,1052.063854,1696.336836,16.3999832,1.476980794,2.0355,0.309197365,0.470733829,No
N-(3-aminopropyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Propyl,Amino,1072.768226,1684.463716,12.32839544,1.476980794,3.0222,0.474722164,0.469782326,No
carboxyl-N-propyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Propyl,Carboxyl,1054.703263,1559.848941,20.4206199,1.476980794,2.561,0.536198467,0.464194938,No
carbonyl-N-pentyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Pentyl,Carbonyl,587.6768775,1201.717195,40.66805143,1.349858808,3.6962,0.047824326,0.435756609,No
carbonyl-N-propyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Propyl,Carbonyl,1019.348708,1587.081227,12.02518858,1.476980794,2.6753,0.33484234,0.474168609,No
N-pentyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Pentyl,,527.722644,1248.554606,40.66805143,1.349858808,3.8811,0.031985146,0.433723831,No
N-(2-hydroxybutyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Butyl,Hydroxyl,1063.70466,1633.682405,12.92460906,1.665291195,2.4256,0.328017855,0.473853307,No
N-propyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Propyl,,959.394474,1675.968589,12.02518858,1.476980794,2.8602,0.223944213,0.471420197,No
N-(3-aminobutyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Butyl,Amino,1084.409032,1622.889589,9.437918639,1.665291195,3.4123,0.50361796,0.4721031,No
carboxyl-N-hexyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Hexyl,Carboxyl,634.6805419,1163.697551,37.8897919,1.349858808,3.972,0.081244834,0.438271268,No
N-(2-hydroxyhexyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Hexyl,Hydroxyl,632.0411332,1247.031539,17.58983813,1.349858808,3.4465,0.046849609,0.467419194,No
N-(3-aminohexyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Hexyl,Amino,652.7455054,1235.642142,13.2019191,1.349858808,4.4332,0.07192994,0.466885899,No
N-hexyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Hexyl,,539.371753,1207.240205,26.56024428,1.349858808,4.2712,0.033932045,0.450640678,No
carboxyl-N-butyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carboxyl,1066.344069,1513.602904,16.51083618,1.665291195,2.9511,0.568836255,0.467612713,No
carbonyl-N-hexyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Hexyl,Carbonyl,599.3259865,1169.654255,26.56024428,1.349858808,4.0863,0.050735338,0.45251528,No
N-(2-hydroxyheptyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Heptyl,Hydroxyl,643.6819392,1210.357646,25.30522777,1.349858808,3.8366,0.049701291,0.455157636,No
N-(3-aminoheptyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Heptyl,Amino,664.3863114,1200.043942,19.8464181,1.349858808,4.8233,0.076308233,0.456033828,No
N-(3-aminooctyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Octyl,Amino,676.0354204,1169.666955,10.76749137,1.349858808,5.2134,0.080953028,0.466058112,No
N-heptyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Heptyl,,551.012559,1172.609774,40.66805143,1.349858808,4.6613,0.03599745,0.429820566,No
N-octyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Octyl,,562.661668,1143.237255,21.46453158,1.349858808,5.0514,0.038188573,0.453327894,No
N-(2-hydroxyoctyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Octyl,Hydroxyl,655.3310482,1179.08636,14.66518814,1.349858808,4.2267,0.052726552,0.467278849,No
carboxyl-N-heptyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Heptyl,Carboxyl,646.3213479,1138.091904,52.15406865,1.349858808,4.3621,0.086190114,0.417088153,No
carbonyl-N-octyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Octyl,Carbonyl,622.6159015,1118.254963,21.46453158,1.349858808,4.8665,0.057099717,0.454986978,No
N-(2-hydroxynonyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Nonyl,Hydroxyl,666.9718542,1152.037582,25.30522777,1.349858808,4.6168,0.055935957,0.450953019,No
carboxyl-N-octyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Octyl,Carboxyl,657.9704569,1115.740954,32.29529328,1.349858808,4.7522,0.091436408,0.44134907,No
carbonyl-N-heptyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Heptyl,Carbonyl,610.9667925,1142.108542,40.66805143,1.349858808,4.4764,0.05382354,0.431574027,No
N-(3-aminononyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Nonyl,Amino,687.6762264,1143.373053,19.8464181,1.349858808,5.6035,0.085880547,0.451800909,No
carboxyl-N-nonyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Nonyl,Carboxyl,669.6112629,1096.001161,52.15406865,1.349858808,5.1423,0.097002038,0.412605959,No
carbonyl-N-nonyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Nonyl,Carbonyl,634.2567075,1097.33495,40.66805143,1.349858808,5.2566,0.060575312,0.427137829,No
N-(2-hydroxydecyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Decyl,Hydroxyl,678.6209632,1128.474562,12.22681764,1.349858808,5.0069,0.059340715,0.466193777,No
N-nonyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Nonyl,,574.302474,1117.939821,40.66805143,1.349858808,5.4415,0.040513068,0.425553611,No
N-butyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Butyl,,971.03528,1612.979768,9.057856261,1.665291195,3.2503,0.237575441,0.473868142,No
N-(3-aminodecyl)-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Decyl,Amino,699.3253354,1120.455015,8.781970983,1.349858808,5.9936,0.091107998,0.464345163,No
carbonyl-N-butyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carbonyl,1030.989514,1536.720117,9.057856261,1.665291195,3.0654,0.355223811,0.47640047,No
carboxyl-N-decyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Decyl,Carboxyl,681.2603719,1078.497347,27.52683284,1.349858808,5.5324,0.102906442,0.443142263,No
carbonyl-N-decyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Decyl,Carbonyl,645.9058165,1078.898354,17.34645628,1.349858808,5.6467,0.064262462,0.45594921,No
N-decyl-N-methylpyrrolidinium tetrafluoroborate,Pyrrolidinium,Tetrafluoroborate,Decyl,,585.951583,1095.990341,17.34645628,1.349858808,5.8316,0.042979052,0.454425082,No
N-(2-hydroxypentyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Hydroxyl,1075.353769,1579.099971,16.3999832,1,2.8157,0.347983928,0.467495503,No
N-(3-aminopentyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Amino,1096.058141,1569.216869,12.32839544,1,3.8024,0.534272611,0.466509291,No
carbonyl-N-pentyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Carbonyl,1042.638623,1492.321651,12.02518858,1,3.4555,0.376845879,0.470545949,No
carboxyl-N-pentyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Carboxyl,1077.993178,1472.578712,20.4206199,1,3.3412,0.603460669,0.460443413,No
N-pentyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Pentyl,,982.684389,1558.319938,12.02518858,1,3.6404,0.252036387,0.468189267,No
N-(2-hydroxyhexyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Hydroxyl,1087.002878,1531.096508,10.18571284,1,3.2058,0.369165312,0.474000811,No
N-(3-aminohexyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Amino,1107.70725,1521.988922,7.225133934,1,4.1925,0.566793175,0.471519544,No
carboxyl-N-hexyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Carboxyl,1089.642287,1435.914308,13.34962958,1,3.7313,0.640192631,0.467896723,No
carbonyl-N-hexyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Carbonyl,1054.287732,1452.860253,6.822742073,1,3.8456,0.399784057,0.475556014,No
N-(2-hydroxyheptyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Hydroxyl,1098.643684,1488.51845,16.3999832,1,3.5959,0.391635983,0.463841117,No
N-hexyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Hexyl,,994.333498,1510.4115,6.822742073,1,4.0305,0.267377554,0.473343979,No
N-(3-aminoheptyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Amino,1119.348056,1480.079111,12.32839544,1,4.5826,0.601293228,0.462829446,No
carboxyl-N-heptyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carboxyl,1101.283093,1402.921621,20.4206199,1,4.1214,0.679160426,0.456430276,No
N-heptyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Heptyl,,1005.974304,1468.043905,12.02518858,1,4.4206,0.283652521,0.46453006,No
