Name,Cation,Anion,Alkyl Chain,Functional Group,Heat Capacity (J/mol·K),Density (kg/m³),Toxicity (IC50 in mM),Solubility (g/L),Hydrophobicity (logP),Viscosity (Pa·s),Pareto Score,In ILThermo
(2-hydroxybutyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Butyl,Hydroxyl,1029.048812,1635.624283,17.49799065,2.886370989,2.3634,0.288878026,0.730026092,No
(3-aminopropyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Propyl,Amino,1038.112378,1686.221412,16.65512832,2.559981418,2.96,0.418077247,0.729979764,No
(3-aminodecyl)-tetrabutylphosphonium formate,Tetrabutylphosphonium,Formate,Decyl,Amino,922.5028219,1220.668668,20.87496327,1.665291195,8.8795,0.220711896,0.729907917,No
carbonyl-N-methyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Methyl,Carbonyl,999.0156229,1706.667603,11.28800079,1.161834243,1.8951,0.269207725,0.729906658,No
(3-aminodecyl)-tetrabutylphosphonium tetrafluoroborate,Tetrabutylphosphonium,Tetrafluoroborate,Decyl,Amino,850.9044664,1269.978743,10.61493466,2.247907987,11.8134,0.200131476,0.729710973,No
1-(3-aminomethyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Methyl,Amino,1165.202992,2290.01158,8.845532239,2.225540928,1.6966,0.498044514,0.729616171,No
1-(2-hydroxydecyl)-3-methylimidazolium methanesulfonate,Imidazolium,Methanesulfonate,Decyl,Hydroxyl,871.1337702,1311.487459,11.50981209,1.648721271,1.9086,0.180460406,0.729609481,No
1-(2-hydroxydecyl)-3-methylimidazolium methanesulfonate,Methylimidazolium,Methanesulfonate,Decyl,Hydroxyl,978.7751732,1384.567409,20.24885281,1.915540829,2.3229,0.155626479,0.729609481,No
1-(2-hydroxydecyl)-3-methylimidazolium methanesulfonate,Ethylimidazolium,Methanesulfonate,Decyl,Hydroxyl,992.8767262,1392.048729,20.24885281,2.159766254,2.8058,0.166638538,0.729609481,No
1-(2-hydroxydecyl)-3-methylimidazolium methanesulfonate,1-Butyl-3-methylimidazolium,Methanesulfonate,Decyl,Hydroxyl,1000.529033,1411.721953,20.24885281,1.915540829,3.89442,0.207456934,0.729609481,No
1-(2-hydroxydecyl)-3-methylimidazolium methanesulfonate,1-Octyl-3-methylimidazolium,Methanesulfonate,Decyl,Hydroxyl,1056.925194,1433.072377,20.24885281,1.915540829,5.45482,0.262769382,0.729609481,No
N-methyl-N-methylpiperidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Methyl,,938.650515,1527.019885,11.28800079,1.161834243,2.4701,0.200799866,0.729569215,No
1-(3-aminodecyl)-3-methylimidazolium trifluoroacetate,Imidazolium,Trifluoroacetate,Decyl,Amino,821.9397264,1245.159557,8.417941503,1.648721271,3.0325,0.234464704,0.729336061,No
1-(3-aminodecyl)-3-methylimidazolium trifluoroacetate,Methylimidazolium,Trifluoroacetate,Decyl,Amino,929.5811294,1317.051541,15.89295367,1.915540829,3.4468,0.202199016,0.729336061,No
1-(3-aminodecyl)-3-methylimidazolium trifluoroacetate,Ethylimidazolium,Trifluoroacetate,Decyl,Amino,943.6826824,1326.33462,15.89295367,2.159766254,3.9297,0.216506526,0.729336061,No
carbonyl-1-ethyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Carbonyl,1011.988356,1923.119223,5.016305276,2.159766254,1.3255,0.454301199,0.729247671,No
carbonyl-1-ethyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Ethylimidazolium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Carbonyl,1133.731312,1969.178878,7.958598954,2.829217014,2.2227,0.419505249,0.729247671,No
1-(3-aminooctyl)-3-methylimidazolium dicyanamide,1-Butyl-3-methylimidazolium,Dicyanamide,Octyl,Amino,943.8961284,1382.924767,17.71175777,1.915540829,5.26178,0.260220111,0.729239937,No
(2-hydroxydecyl)-tetrabutylphosphonium dicyanamide,Tetrabutylphosphonium,Dicyanamide,Decyl,Hydroxyl,963.5390922,1218.631892,26.37719785,1.665291195,9.84896,0.240875964,0.729231769,No
(3-aminodecyl)trimethylammonium dicyanamide,Tributylmethylammonium,Dicyanamide,Decyl,Amino,882.5977014,1045.218201,23.43486457,1.733253018,8.46456,0.252354252,0.729200782,No
1-(3-aminohexyl)-3-methylimidazolium trifluoromethanesulfonate,1-Octyl-3-methylimidazolium,Trifluoromethanesulfonate,Hexyl,Amino,1052.946777,1669.165339,19.73870746,1.915540829,5.77112,0.456018039,0.729147858,No
carboxyl-1-decyl-3-methylimidazolium methanesulfonate,Imidazolium,Methanesulfonate,Decyl,Carboxyl,873.7731789,1229.795407,15.36306787,1.648721271,2.4341,0.312947664,0.729096381,No
1-(3-aminooctyl)-3-methylimidazolium trifluoromethanesulfonate,Methylimidazolium,Trifluoromethanesulfonate,Octyl,Amino,998.0866714,1555.056081,17.71175777,1.915540829,3.4194,0.303958405,0.729022995,No
N-(3-aminooctyl)-N-methylpyrrolidinium trifluoromethanesulfonate,Piperidinium,Trifluoromethanesulfonate,Octyl,Amino,884.9079471,1134.087699,20.43946014,1,4.3549,0.259782014,0.729015511,No
(2-hydroxypentyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Hydroxyl,1040.697921,1581.216219,21.83252309,1.733253018,2.7535,0.306461702,0.728954728,No
1-(3-aminohexyl)-3-methylimidazolium methanesulfonate,1-Octyl-3-methylimidazolium,Methanesulfonate,Hexyl,Amino,1031.049736,1606.733776,19.73870746,1.915540829,4.88112,0.318516314,0.728908075,No
N-(3-aminodecyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Decyl,Amino,956.5394884,1411.081848,18.39831704,1,5.59272,0.303081258,0.728904084,No
N-(3-aminodecyl)-N-methylpyrrolidinium tosylate,Piperidinium,Tosylate,Decyl,Amino,956.1286141,1244.998307,18.39831704,1,5.98282,0.338014637,0.728904084,No
carboxyl-propyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Propyl,Carboxyl,1076.443576,1562.048807,26.85151551,2.886370989,4.0592,0.598121475,0.728885021,No
carbonyl-tetramethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Methyl,Carbonyl,1020.755936,1688.933875,15.37791129,2.270499838,3.3933,0.300297243,0.728877876,No
carbonyl-1-decyl-3-methylimidazolium dicyanamide,Imidazolium,Dicyanamide,Decyl,Carbonyl,784.3712615,1136.591143,8.522292364,1.648721271,3.70926,0.179688008,0.728841553,No
N-(2-hydroxyethyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Hydroxyl,1039.577056,1764.428868,14.87158073,1.309964451,1.6454,0.277242214,0.728684898,No
N-(2-hydroxyethyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Hydroxyl,1039.166181,1500.334382,14.87158073,1.309964451,2.0355,0.309197365,0.728684898,No
(3-aminononyl)-tetrabutylphosphonium tosylate,Tetrabutylphosphonium,Tosylate,Nonyl,Amino,1096.46951,1508.621907,31.49378721,1.665291195,11.02242,0.627561479,0.728626862,No
1-(2-hydroxydecyl)-3-methylimidazolium trifluoromethanesulfonate,Imidazolium,Trifluoromethanesulfonate,Decyl,Hydroxyl,893.0308112,1400.83184,11.50981209,1.648721271,2.7986,0.258364161,0.728562828,No
1-(2-hydroxydecyl)-3-methylimidazolium trifluoromethanesulfonate,Methylimidazolium,Trifluoromethanesulfonate,Decyl,Hydroxyl,1000.672214,1465.089747,20.24885281,1.915540829,3.2129,0.222809566,0.728562828,No
1-(2-hydroxydecyl)-3-methylimidazolium trifluoromethanesulfonate,Ethylimidazolium,Trifluoromethanesulfonate,Decyl,Hydroxyl,1014.773767,1469.522828,20.24885281,2.159766254,3.6958,0.238575469,0.728562828,No
1-(2-hydroxydecyl)-3-methylimidazolium trifluoromethanesulfonate,1-Octyl-3-methylimidazolium,Trifluoromethanesulfonate,Decyl,Hydroxyl,1078.822235,1494.238737,20.24885281,1.915540829,6.34482,0.376205466,0.728562828,No
1-ethyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Butyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Ethyl,,1081.429385,2076.358519,7.958598954,2.50929039,3.49622,0.3492926,0.728548958,Yes
carbonyl-ethyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Diethylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Carbonyl,994.4694629,1635.942965,14.5633655,2.270499838,2.6967,0.313850629,0.728530378,No
1-(3-aminodecyl)-3-methylimidazolium formate,1-Butyl-3-methylimidazolium,Formate,Decyl,Amino,905.4454009,1326.749499,15.89295367,1.915540829,4.08582,0.174780433,0.728503135,No
carbonyl-1-decyl-3-methylimidazolium tosylate,Imidazolium,Tosylate,Decyl,Carbonyl,908.2464165,1527.066747,8.522292364,1.648721271,4.28612,0.323474374,0.728484517,No
(3-aminononyl)-tetrabutylphosphonium trifluoromethanesulfonate,Tetrabutylphosphonium,Trifluoromethanesulfonate,Nonyl,Amino,1048.538758,1364.249056,31.49378721,1.665291195,10.1747,0.542816765,0.728445905,No
1-(3-aminoethyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Amino,1065.407875,2092.5735,5.498612348,2.159766254,1.6724,0.644084761,0.728423527,No
(3-aminodecyl)-morpholinium trifluoroacetate,Morpholinium,Trifluoroacetate,Decyl,Amino,860.4258794,1124.336603,18.39831704,1,3.2286,0.188487326,0.728401617,No
carboxyl-1-decyl-3-methylimidazolium trifluoromethanesulfonate,Imidazolium,Trifluoromethanesulfonate,Decyl,Carboxyl,895.6702199,1313.63232,15.36306787,1.648721271,3.3241,0.448045434,0.728307361,No
N-(3-aminodecyl)-N-methylpyrrolidinium dicyanamide,Pyrrolidinium,Dicyanamide,Decyl,Amino,832.6643334,1041.3449,18.39831704,1,5.01586,0.168359758,0.728262936,No
N-(3-aminodecyl)-N-methylpyrrolidinium dicyanamide,Piperidinium,Dicyanamide,Decyl,Amino,832.2534591,929.0049332,18.39831704,1,5.40596,0.187765033,0.728262936,No
(2-hydroxymethyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Methyl,Hydroxyl,1075.34337,1866.647773,15.59062449,1.161834243,0.4917,0.302390088,0.728190903,No
carboxyl-pentyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Carboxyl,1043.33733,1474.941458,26.85151551,1.733253018,3.279,0.531454383,0.728154683,No
tetramethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Methyl,,988.9947574,1605.955974,15.37791129,2.013752707,5.5287,0.269872931,0.728144636,No
(3-aminooctyl)-morpholinium methanesulfonate,Morpholinium,Methanesulfonate,Octyl,Amino,907.0343804,1221.07645,20.43946014,1,2.3112,0.197909632,0.728133717,No
N-(3-aminooctyl)-N-methylpyrrolidinium tosylate,Piperidinium,Tosylate,Octyl,Amino,932.8386991,1300.83144,20.43946014,1,5.20262,0.300339259,0.728126467,No
(3-aminononyl)-tetrabutylphosphonium methanesulfonate,Tetrabutylphosphonium,Methanesulfonate,Nonyl,Amino,1026.641717,1304.718594,31.49378721,1.665291195,9.2847,0.379142885,0.728069917,No
1-(2-hydroxyoctyl)-3-methylimidazolium tosylate,1-Octyl-3-methylimidazolium,Tosylate,Octyl,Hydroxyl,1103.463072,1786.075345,22.31255922,1.915540829,6.41234,0.386460156,0.727835709,No
carboxyl-ethyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Carboxyl,1063.956777,1604.81981,24.6741172,2.559981418,3.6691,0.536306388,0.727700179,No
1-(3-aminooctyl)-3-methylimidazolium acetate,1-Octyl-3-methylimidazolium,Acetate,Octyl,Amino,951.4223894,1438.402543,17.71175777,1.915540829,5.25612,0.21937778,0.727697821,No
1-(3-aminooctyl)-3-methylimidazolium tosylate,1-Butyl-3-methylimidazolium,Tosylate,Octyl,Amino,1067.771283,1798.352248,17.71175777,1.915540829,5.83864,0.468448277,0.727675236,No
1-(3-aminononyl)-3-methylimidazolium methanesulfonate,1-Butyl-3-methylimidazolium,Methanesulfonate,Nonyl,Amino,1009.584296,1443.612033,24.51505116,1.915540829,4.49102,0.300240988,0.72758776,No
1-(2-hydroxypropyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Propyl,Hydroxyl,1057.190301,1999.192924,8.836687018,2.435129651,1.0758,0.467859793,0.72753935,No
1-(2-hydroxypropyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Propyl,Hydroxyl,1164.831704,2058.29373,12.78355378,2.829217014,1.4901,0.403475609,0.72753935,No
1-(2-hydroxypropyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Ethylimidazolium,Bis(trifluoromethanesulfonyl)imide,Propyl,Hydroxyl,1178.933257,2040.747556,12.78355378,3.189933276,1.973,0.432025359,0.72753935,No
1-(3-aminoheptyl)-3-methylimidazolium trifluoromethanesulfonate,1-Octyl-3-methylimidazolium,Trifluoromethanesulfonate,Heptyl,Amino,1064.587583,1615.156223,24.51505116,1.915540829,6.16122,0.483775336,0.727502515,No
1-(3-aminooctyl)-3-methylimidazolium methanesulfonate,Imidazolium,Methanesulfonate,Octyl,Amino,868.5482274,1389.640417,9.927209081,1.648721271,2.1151,0.246185377,0.727437511,No
1-(3-aminooctyl)-3-methylimidazolium methanesulfonate,Methylimidazolium,Methanesulfonate,Octyl,Amino,976.1896304,1471.164872,17.71175777,1.915540829,2.5294,0.212306756,0.727437511,No
1-(3-aminooctyl)-3-methylimidazolium methanesulfonate,Ethylimidazolium,Methanesulfonate,Octyl,Amino,990.2911834,1476.482856,17.71175777,2.159766254,3.0123,0.227329485,0.727437511,No
1-(3-aminononyl)-3-methylimidazolium trifluoromethanesulfonate,1-Butyl-3-methylimidazolium,Trifluoromethanesulfonate,Nonyl,Amino,1031.481337,1514.652076,24.51505116,1.915540829,5.38102,0.429853356,0.72741466,No
1-(3-aminoheptyl)-3-methylimidazolium methanesulfonate,1-Octyl-3-methylimidazolium,Methanesulfonate,Heptyl,Amino,1042.690542,1552.303063,24.51505116,1.915540829,5.27122,0.337904038,0.727284047,No
carbonyl-propyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Propyl,Carbonyl,984.6928595,1589.237376,16.30164087,2.559981418,2.6131,0.294888198,0.727150404,No
1-(3-aminononyl)-3-methylimidazolium trifluoroacetate,1-Octyl-3-methylimidazolium,Trifluoroacetate,Nonyl,Amino,996.0820414,1411.263584,24.51505116,1.915540829,6.18862,0.32181672,0.727131013,No
1-propylpyridinium bis(trifluoromethanesulfonyl)imide,Pyridinium,Bis(trifluoromethanesulfonyl)imide,Propyl,,968.712777,1761.115047,7.810464333,2.316366977,2.9521,0.261247855,0.727127773,No
1-propylpyridinium bis(trifluoromethanesulfonyl)imide,1-Butylpyridinium,Bis(trifluoromethanesulfonyl)imide,Propyl,,1019.028083,1534.626034,7.810464333,3.857425531,4.2498,0.278214311,0.727127773,No
1-propylpyridinium bis(trifluoromethanesulfonyl)imide,1-Propylpyridinium,Bis(trifluoromethanesulfonyl)imide,Propyl,,1004.92653,1570.899814,7.810464333,3.421229536,3.8597,0.26225137,0.727127773,No
(2-hydroxydecyl)-morpholinium methanesulfonate,Morpholinium,Methanesulfonate,Decyl,Hydroxyl,909.6199232,1175.221548,23.33012568,1,2.1047,0.145073005,0.727116125,No
1-butyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Butyl,,976.161727,1885.680602,3.944007914,2.745601015,2.2906,0.359485589,0.727068551,Yes
1-butyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Butyl,,1083.80313,1946.359732,6.66950085,3.189933276,2.7049,0.310015242,0.727068551,Yes
1-butyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Ethylimidazolium,Bis(trifluoromethanesulfonyl)imide,Butyl,,1097.904683,1933.808588,6.66950085,3.596639726,3.1878,0.331951779,0.727068551,Yes
(3-aminooctyl)-tetrabutylphosphonium trifluoroacetate,Tetrabutylphosphonium,Trifluoroacetate,Octyl,Amino,945.1024954,1290.885547,23.13532007,1.665291195,9.0318,0.302435682,0.72705935,No
1-(2-hydroxyoctyl)-3-methylimidazolium dicyanamide,1-Octyl-3-methylimidazolium,Dicyanamide,Octyl,Hydroxyl,979.5879172,1419.41405,22.31255922,1.915540829,5.83548,0.214676219,0.727051326,No
butyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Diethylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Butyl,,958.642834,1609.50247,12.52616955,2.886370989,3.6618,0.248347965,0.727025022,Yes
1-(2-hydroxydecyl)-3-methylimidazolium dicyanamide,Imidazolium,Dicyanamide,Decyl,Hydroxyl,817.0864082,1199.446052,11.50981209,1.648721271,3.06946,0.165926025,0.726955142,No
1-(2-hydroxydecyl)-3-methylimidazolium dicyanamide,Methylimidazolium,Dicyanamide,Decyl,Hydroxyl,924.7278112,1276.741183,20.24885281,1.915540829,3.48376,0.143092236,0.726955142,No
1-(2-hydroxydecyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Decyl,Hydroxyl,938.8293642,1287.84241,20.24885281,2.159766254,3.96666,0.153217378,0.726955142,No
1-(2-hydroxydecyl)-3-methylimidazolium dicyanamide,1-Butyl-3-methylimidazolium,Dicyanamide,Decyl,Hydroxyl,946.4816712,1317.050331,20.24885281,1.915540829,5.05528,0.190748238,0.726955142,No
1-(2-hydroxydecyl)-3-methylimidazolium dicyanamide,1-Octyl-3-methylimidazolium,Dicyanamide,Decyl,Hydroxyl,1002.877832,1348.695074,20.24885281,1.915540829,6.61568,0.241605791,0.726955142,No
(3-aminoethyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Amino,1025.62558,1752.724022,15.04788169,2.270499838,2.5699,0.3748695,0.726938928,No
(3-aminooctyl)-morpholinium trifluoromethanesulfonate,Morpholinium,Trifluoromethanesulfonate,Octyl,Amino,928.9314214,1314.346737,20.43946014,1,3.2012,0.283346121,0.726897378,No
tetraheptylphosphonium bis(trifluoromethanesulfonyl)imide,Phosphonium,Bis(trifluoromethanesulfonyl)imide,Heptyl,,931.9848726,1463.097849,15.10177676,1,3.8264,0.194810425,0.726883769,No
heptyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Ammonium,Bis(trifluoromethanesulfonyl)imide,Heptyl,,914.9313409,1434.006727,14.20188942,1.491824698,4.4122,0.333870593,0.726852186,No
carboxyl-tetrabutylphosphonium bis(trifluoromethanesulfonyl)imide,Phosphonium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carboxyl,992.3546375,1512.413723,20.4354424,1.665291195,2.3569,0.390672477,0.726804512,No
carboxyl-N-methyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Methyl,Carboxyl,1034.370178,1668.280617,19.47434113,1.161834243,1.7808,0.431094734,0.726759607,No
1-(3-aminononyl)-3-methylimidazolium trifluoromethanesulfonate,Ethylimidazolium,Trifluoromethanesulfonate,Nonyl,Amino,1023.82903,1505.405917,24.51505116,2.159766254,4.2924,0.345277129,0.726731023,No
ethyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Ethyl,,990.5202753,1764.375716,10.64103956,1.309964451,1.7065,0.244257572,0.726679901,No
carboxyl-butyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Ammonium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carboxyl,975.3011058,1483.70648,19.66462288,2.484322533,2.9427,0.669543486,0.726575653,No
pentyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Diethylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Pentyl,,970.291943,1557.094897,16.30164087,1.733253018,4.0519,0.263464622,0.72655665,No
carboxyl-1-decyl-3-methylimidazolium tosylate,Imidazolium,Tosylate,Decyl,Carboxyl,943.6009719,1503.069678,15.36306787,1.648721271,4.17182,0.51799442,0.726323605,No
(3-aminohexyl)-tetrabutylphosphonium trifluoromethanesulfonate,Tetrabutylphosphonium,Trifluoromethanesulfonate,Hexyl,Amino,1013.608037,1453.146415,25.64043001,1.665291195,9.0044,0.45464053,0.726302054,No
(2-hydroxydecyl)-morpholinium trifluoromethanesulfonate,Morpholinium,Trifluoromethanesulfonate,Decyl,Hydroxyl,931.5169642,1261.520374,23.33012568,1,2.9947,0.207700216,0.726217803,No
(3-aminodecyl)trimethylammonium methanesulfonate,Tetraethylammonium,Methanesulfonate,Decyl,Amino,908.4520084,1189.377784,23.43486457,1.954237321,5.3532,0.204253516,0.726123412,No
1-(3-aminooctyl)-3-methylimidazolium trifluoromethanesulfonate,Imidazolium,Trifluoromethanesulfonate,Octyl,Amino,890.4452684,1484.612392,9.927209081,1.648721271,3.0051,0.352462238,0.726116754,No
(3-aminohexyl)-tetrabutylphosphonium methanesulfonate,Tetrabutylphosphonium,Methanesulfonate,Hexyl,Amino,991.7109964,1390.059918,25.64043001,1.665291195,8.1144,0.317554161,0.726093706,No
1-(3-aminohexyl)-3-methylimidazolium dicyanamide,1-Octyl-3-methylimidazolium,Dicyanamide,Hexyl,Amino,977.0023744,1499.632586,19.73870746,1.915540829,6.04198,0.292862834,0.726017615,No
1-(3-aminodecyl)-3-methylimidazolium acetate,Imidazolium,Acetate,Decyl,Amino,788.9208804,1213.133756,8.417941503,1.648721271,2.4901,0.169559923,0.725970357,No
1-(3-aminodecyl)-3-methylimidazolium acetate,Methylimidazolium,Acetate,Decyl,Amino,896.5622834,1292.899639,15.89295367,1.915540829,2.9044,0.146226058,0.725970357,No
1-(3-aminodecyl)-3-methylimidazolium acetate,Ethylimidazolium,Acetate,Decyl,Amino,910.6638364,1303.854309,15.89295367,2.159766254,3.3873,0.156572947,0.725970357,No
1-(3-aminodecyl)-3-methylimidazolium acetate,1-Butyl-3-methylimidazolium,Acetate,Decyl,Amino,918.3161434,1332.540276,15.89295367,1.915540829,4.47592,0.19492576,0.725970357,No
1-(3-aminodecyl)-3-methylimidazolium acetate,1-Octyl-3-methylimidazolium,Acetate,Decyl,Amino,974.7123044,1363.406972,15.89295367,1.915540829,6.03632,0.246897129,0.725970357,No
carboxyl-1-decyl-3-methylimidazolium dicyanamide,Imidazolium,Dicyanamide,Decyl,Carboxyl,819.7258169,1133.108717,15.36306787,1.648721271,3.59496,0.287742686,0.725705168,No
1-(3-aminooctyl)-3-methylimidazolium dicyanamide,Imidazolium,Dicyanamide,Octyl,Amino,814.5008654,1259.534311,9.927209081,1.648721271,3.27596,0.22635747,0.725652328,No
1-(3-aminooctyl)-3-methylimidazolium dicyanamide,Methylimidazolium,Dicyanamide,Octyl,Amino,922.1422684,1346.711766,17.71175777,1.915540829,3.69026,0.195207453,0.725652328,No
1-(3-aminooctyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Octyl,Amino,936.2438214,1356.827642,17.71175777,2.159766254,4.17316,0.209020243,0.725652328,No
(3-aminodecyl)trimethylammonium trifluoromethanesulfonate,Tetraethylammonium,Trifluoromethanesulfonate,Decyl,Amino,930.3490494,1266.775755,23.43486457,1.954237321,6.2432,0.292428626,0.725649823,No
1-(3-aminononyl)-3-methylimidazolium methanesulfonate,Methylimidazolium,Methanesulfonate,Nonyl,Amino,987.8304364,1419.211956,24.51505116,1.915540829,2.9195,0.225229626,0.725533036,No
1-(3-aminooctyl)-3-methylimidazolium tosylate,Ethylimidazolium,Tosylate,Octyl,Amino,1060.118976,1820.014473,17.71175777,2.159766254,4.75002,0.376278268,0.725506568,No
(2-hydroxybutyl)-phosphonium bis(trifluoromethanesulfonyl)imide,Phosphonium,Bis(trifluoromethanesulfonyl)imide,Butyl,Hydroxyl,989.7152288,1644.22262,16.24794695,1.665291195,1.8314,0.225280205,0.725330081,No
(3-aminooctyl)-morpholinium dicyanamide,Morpholinium,Dicyanamide,Octyl,Amino,852.9870184,1113.340292,20.43946014,1,3.47206,0.18196988,0.725272571,No
(2-hydroxyoctyl)-tetrabutylphosphonium trifluoromethanesulfonate,Tetrabutylphosphonium,Trifluoromethanesulfonate,Octyl,Hydroxyl,1016.19358,1397.771716,28.91824454,1.665291195,8.7979,0.333263558,0.725266751,No
(3-aminodecyl)-morpholinium acetate,Morpholinium,Acetate,Decyl,Amino,827.4070334,1087.677839,18.39831704,1,2.6862,0.136310053,0.725257061,No
(2-hydroxydecyl)-tetrabutylphosphonium trifluoroacetate,Tetrabutylphosphonium,Trifluoroacetate,Decyl,Hydroxyl,947.6880382,1252.469788,26.37719785,1.665291195,8.8253,0.221693371,0.725248557,No
1-(2-hydroxydecyl)-3-methylimidazolium trifluoroacetate,1-Butyl-3-methylimidazolium,Trifluoroacetate,Decyl,Hydroxyl,930.6306172,1359.270609,20.24885281,1.915540829,4.03162,0.175557657,0.725242177,No
carboxyl-tetrapentylphosphonium bis(trifluoromethanesulfonyl)imide,Phosphonium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Carboxyl,1004.003747,1468.183062,24.80956822,1,2.747,0.414452265,0.725193581,No
(2-hydroxybutyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Ammonium,Bis(trifluoromethanesulfonyl)imide,Butyl,Hydroxyl,972.6616971,1614.018249,15.49589088,2.484322533,2.4172,0.386090402,0.725164502,No
(2-hydroxybutyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Butyl,Hydroxyl,1085.444973,1626.797494,17.49799065,3.254374203,3.9238,0.365899076,0.725164502,No
(2-hydroxypentyl)-phosphonium bis(trifluoromethanesulfonyl)imide,Phosphonium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Hydroxyl,1001.364338,1583.859359,20.18896152,1,2.2215,0.238992753,0.725037431,No
(3-aminohexyl)-tetrabutylphosphonium tosylate,Tetrabutylphosphonium,Tosylate,Hexyl,Amino,1061.538789,1627.751288,25.64043001,1.665291195,9.85212,0.525619144,0.725031269,No
(3-aminopropyl)-phosphonium bis(trifluoromethanesulfonyl)imide,Phosphonium,Bis(trifluoromethanesulfonyl)imide,Propyl,Amino,998.778795,1701.231979,15.39789907,1.476980794,2.428,0.326035624,0.72498801,No
(2-hydroxyoctyl)-tetrabutylphosphonium tosylate,Tetrabutylphosphonium,Tosylate,Octyl,Hydroxyl,1064.124332,1551.967582,28.91824454,1.665291195,9.64562,0.385292763,0.724979537,No
